payment_id,policy_name,chosen_action,amount,p_success_for_chosen_action,action_cost,expected_recovery,expected_net_value
pay_027140_a2,WaitPolicy,WAIT,1999,0.8633,0.0,1725.7367,1725.7367
pay_027141_a3,WaitPolicy,WAIT,1999,0.7853,0.0,1569.8147,1569.8147
pay_027142_a1,WaitPolicy,WAIT,1999,0.7472,0.0,1493.6528,1493.6528
pay_027143_a1,WaitPolicy,WAIT,999,0.2634,0.0,263.1366,263.1366
pay_027144_a2,WaitPolicy,WAIT,999,0.1996,0.0,199.4004,199.4004
pay_027145_a3,WaitPolicy,WAIT,999,0.1371,0.0,136.9629,136.9629
pay_027146_a4,WaitPolicy,WAIT,999,0.0752,0.0,75.1248,75.1248
pay_027147_a1,WaitPolicy,WAIT,999,0.2269,0.0,226.6731,226.6731
pay_027148_a2,WaitPolicy,WAIT,999,0.1892,0.0,189.0108,189.0108
pay_027149_a3,WaitPolicy,WAIT,999,0.1305,0.0,130.3695,130.3695
pay_027150_a4,WaitPolicy,WAIT,999,0.0288,0.0,28.7712,28.7712
pay_027151_a1,WaitPolicy,WAIT,999,0.2513,0.0,251.0487,251.0487
pay_027152_a1,WaitPolicy,WAIT,999,0.1992,0.0,199.0008,199.0008
pay_027153_a1,WaitPolicy,WAIT,999,0.1833,0.0,183.1167,183.1167
pay_027154_a1,WaitPolicy,WAIT,999,0.0559,0.0,55.8441,55.8441
pay_027155_a1,WaitPolicy,WAIT,999,0.2519,0.0,251.6481,251.6481
pay_027156_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027157_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027158_a3,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027159_a4,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027160_a1,WaitPolicy,WAIT,999,0.1026,0.0,102.4974,102.4974
pay_027161_a2,WaitPolicy,WAIT,999,0.0164,0.0,16.3836,16.3836
pay_027162_a1,WaitPolicy,WAIT,4999,0.4296,0.0,2147.5704,2147.5704
pay_027163_a2,WaitPolicy,WAIT,4999,0.4145,0.0,2072.0855,2072.0855
pay_027164_a3,WaitPolicy,WAIT,4999,0.3048,0.0,1523.6952,1523.6952
pay_027165_a4,WaitPolicy,WAIT,4999,0.2231,0.0,1115.2769,1115.2769
pay_027166_a1,WaitPolicy,WAIT,4999,0.2622,0.0,1310.7378,1310.7378
pay_027167_a2,WaitPolicy,WAIT,4999,0.1978,0.0,988.8022,988.8022
pay_027168_a1,WaitPolicy,WAIT,4999,0.1882,0.0,940.8118,940.8118
pay_027169_a2,WaitPolicy,WAIT,4999,0.1389,0.0,694.3611,694.3611
pay_027170_a3,WaitPolicy,WAIT,4999,0.0555,0.0,277.4445,277.4445
pay_027171_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027172_a1,WaitPolicy,WAIT,4999,0.1719,0.0,859.3281,859.3281
pay_027173_a1,WaitPolicy,WAIT,4999,0.1775,0.0,887.3225,887.3225
pay_027174_a1,WaitPolicy,WAIT,4999,0.0897,0.0,448.4103,448.4103
pay_027175_a2,WaitPolicy,WAIT,4999,0.0252,0.0,125.9748,125.9748
pay_027176_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027177_a1,WaitPolicy,WAIT,4999,0.0851,0.0,425.4149,425.4149
pay_027178_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027179_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027180_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027181_a1,WaitPolicy,WAIT,4999,0.0815,0.0,407.4185,407.4185
pay_027182_a2,WaitPolicy,WAIT,4999,0.0119,0.0,59.4881,59.4881
pay_027183_a1,WaitPolicy,WAIT,4999,0.1607,0.0,803.3393,803.3393
pay_027184_a2,WaitPolicy,WAIT,4999,0.1035,0.0,517.3965,517.3965
pay_027185_a3,WaitPolicy,WAIT,4999,0.0652,0.0,325.9348,325.9348
pay_027186_a1,WaitPolicy,WAIT,4999,0.0456,0.0,227.9544,227.9544
pay_027187_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027188_a1,WaitPolicy,WAIT,4999,0.0811,0.0,405.4189,405.4189
pay_027189_a1,WaitPolicy,WAIT,4999,0.0363,0.0,181.4637,181.4637
pay_027190_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027191_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027192_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027193_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027194_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027195_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027196_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027197_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027198_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027199_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027200_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027201_a1,WaitPolicy,WAIT,999,0.883,0.0,882.117,882.117
pay_027202_a2,WaitPolicy,WAIT,999,0.8566,0.0,855.7434,855.7434
pay_027203_a3,WaitPolicy,WAIT,999,0.7144,0.0,713.6856,713.6856
pay_027204_a4,WaitPolicy,WAIT,999,0.6509,0.0,650.2491,650.2491
pay_027205_a1,WaitPolicy,WAIT,999,0.854,0.0,853.146,853.146
pay_027206_a2,WaitPolicy,WAIT,999,0.8049,0.0,804.0951,804.0951
pay_027207_a1,WaitPolicy,WAIT,999,0.712,0.0,711.288,711.288
pay_027208_a2,WaitPolicy,WAIT,999,0.642,0.0,641.358,641.358
pay_027209_a3,WaitPolicy,WAIT,999,0.5695,0.0,568.9305,568.9305
pay_027210_a4,WaitPolicy,WAIT,999,0.4828,0.0,482.3172,482.3172
pay_027211_a1,WaitPolicy,WAIT,999,0.6285,0.0,627.8715,627.8715
pay_027212_a2,WaitPolicy,WAIT,999,0.5739,0.0,573.3261,573.3261
pay_027213_a3,WaitPolicy,WAIT,999,0.5161,0.0,515.5839,515.5839
pay_027214_a1,WaitPolicy,WAIT,4999,0.107,0.0,534.893,534.893
pay_027215_a1,WaitPolicy,WAIT,4999,0.1775,0.0,887.3225,887.3225
pay_027216_a2,WaitPolicy,WAIT,4999,0.0839,0.0,419.4161,419.4161
pay_027217_a3,WaitPolicy,WAIT,4999,0.0166,0.0,82.9834,82.9834
pay_027218_a1,WaitPolicy,WAIT,4999,0.2624,0.0,1311.7376,1311.7376
pay_027219_a2,WaitPolicy,WAIT,4999,0.1443,0.0,721.3557,721.3557
pay_027220_a1,WaitPolicy,WAIT,4999,0.1617,0.0,808.3383,808.3383
pay_027221_a2,WaitPolicy,WAIT,4999,0.1328,0.0,663.8672,663.8672
pay_027222_a1,WaitPolicy,WAIT,4999,0.0584,0.0,291.9416,291.9416
pay_027223_a1,WaitPolicy,WAIT,4999,0.0199,0.0,99.4801,99.4801
pay_027224_a1,WaitPolicy,WAIT,9999,0.99,0.0,9899.01,9899.01
pay_027225_a1,WaitPolicy,WAIT,1999,0.1644,0.0,328.6356,328.6356
pay_027226_a2,WaitPolicy,WAIT,1999,0.0978,0.0,195.5022,195.5022
pay_027227_a3,WaitPolicy,WAIT,1999,0.0288,0.0,57.5712,57.5712
pay_027228_a1,WaitPolicy,WAIT,1999,0.1543,0.0,308.4457,308.4457
pay_027229_a2,WaitPolicy,WAIT,1999,0.0627,0.0,125.3373,125.3373
pay_027230_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027231_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027232_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027233_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027234_a1,WaitPolicy,WAIT,1999,0.0846,0.0,169.1154,169.1154
pay_027235_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027236_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027237_a1,WaitPolicy,WAIT,1999,0.0142,0.0,28.3858,28.3858
pay_027238_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027239_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027240_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027241_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027242_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027243_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027244_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027245_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027246_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027247_a1,WaitPolicy,WAIT,4999,0.1136,0.0,567.8864,567.8864
pay_027248_a2,WaitPolicy,WAIT,4999,0.0483,0.0,241.4517,241.4517
pay_027249_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027250_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027251_a1,WaitPolicy,WAIT,4999,0.0918,0.0,458.9082,458.9082
pay_027252_a2,WaitPolicy,WAIT,4999,0.0171,0.0,85.4829,85.4829
pay_027253_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027254_a4,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027255_a1,WaitPolicy,WAIT,4999,0.0536,0.0,267.9464,267.9464
pay_027256_a2,WaitPolicy,WAIT,4999,0.0492,0.0,245.9508,245.9508
pay_027257_a1,WaitPolicy,WAIT,4999,0.0764,0.0,381.9236,381.9236
pay_027258_a1,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027259_a2,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027260_a3,WaitPolicy,WAIT,4999,0.01,0.0,49.99,49.99
pay_027261_a1,WaitPolicy,WAIT,499,0.0804,0.0,40.1196,40.1196
pay_027262_a2,WaitPolicy,WAIT,499,0.0737,0.0,36.7763,36.7763
pay_027263_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027264_a1,WaitPolicy,WAIT,499,0.0618,0.0,30.8382,30.8382
pay_027265_a2,WaitPolicy,WAIT,499,0.0189,0.0,9.4311,9.4311
pay_027266_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027267_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027268_a1,WaitPolicy,WAIT,499,0.1558,0.0,77.7442,77.7442
pay_027269_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027270_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027271_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027272_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027273_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027274_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027275_a1,WaitPolicy,WAIT,499,0.0327,0.0,16.3173,16.3173
pay_027276_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027277_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027278_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027279_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027280_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027281_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027282_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027283_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027284_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027285_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027286_a1,WaitPolicy,WAIT,1999,0.4766,0.0,952.7234,952.7234
pay_027287_a2,WaitPolicy,WAIT,1999,0.3731,0.0,745.8269,745.8269
pay_027288_a3,WaitPolicy,WAIT,1999,0.3467,0.0,693.0533,693.0533
pay_027289_a4,WaitPolicy,WAIT,1999,0.2232,0.0,446.1768,446.1768
pay_027290_a1,WaitPolicy,WAIT,1999,0.1885,0.0,376.8115,376.8115
pay_027291_a2,WaitPolicy,WAIT,1999,0.1281,0.0,256.0719,256.0719
pay_027292_a3,WaitPolicy,WAIT,1999,0.0465,0.0,92.9535,92.9535
pay_027293_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027294_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027295_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027296_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027297_a1,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027298_a2,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027299_a3,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027300_a4,WaitPolicy,WAIT,1999,0.01,0.0,19.99,19.99
pay_027301_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027302_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027303_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027304_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027305_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027306_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027307_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027308_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027309_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027310_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027311_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027312_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027313_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027314_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027315_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027316_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027317_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027318_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027319_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027320_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027321_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027322_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027323_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027324_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027325_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027326_a1,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027327_a2,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027328_a3,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027329_a4,WaitPolicy,WAIT,799,0.01,0.0,7.99,7.99
pay_027330_a1,WaitPolicy,WAIT,1499,0.4573,0.0,685.4927,685.4927
pay_027331_a1,WaitPolicy,WAIT,1499,0.408,0.0,611.592,611.592
pay_027332_a2,WaitPolicy,WAIT,1499,0.3724,0.0,558.2276,558.2276
pay_027333_a1,WaitPolicy,WAIT,1499,0.3794,0.0,568.7206,568.7206
pay_027334_a2,WaitPolicy,WAIT,1499,0.3694,0.0,553.7306,553.7306
pay_027335_a1,WaitPolicy,WAIT,1499,0.4105,0.0,615.3395,615.3395
pay_027336_a2,WaitPolicy,WAIT,1499,0.3618,0.0,542.3382,542.3382
pay_027337_a3,WaitPolicy,WAIT,1499,0.3153,0.0,472.6347,472.6347
pay_027338_a4,WaitPolicy,WAIT,1499,0.1872,0.0,280.6128,280.6128
pay_027339_a1,WaitPolicy,WAIT,1499,0.4177,0.0,626.1323,626.1323
pay_027340_a2,WaitPolicy,WAIT,1499,0.3064,0.0,459.2936,459.2936
pay_027341_a3,WaitPolicy,WAIT,1499,0.2683,0.0,402.1817,402.1817
pay_027342_a1,WaitPolicy,WAIT,1499,0.3119,0.0,467.5381,467.5381
pay_027343_a2,WaitPolicy,WAIT,1499,0.2364,0.0,354.3636,354.3636
pay_027344_a3,WaitPolicy,WAIT,1499,0.1496,0.0,224.2504,224.2504
pay_027345_a4,WaitPolicy,WAIT,1499,0.1159,0.0,173.7341,173.7341
pay_027346_a1,WaitPolicy,WAIT,1499,0.3015,0.0,451.9485,451.9485
pay_027347_a1,WaitPolicy,WAIT,1499,0.256,0.0,383.744,383.744
pay_027348_a2,WaitPolicy,WAIT,1499,0.2229,0.0,334.1271,334.1271
pay_027349_a3,WaitPolicy,WAIT,1499,0.1488,0.0,223.0512,223.0512
pay_027350_a4,WaitPolicy,WAIT,1499,0.0775,0.0,116.1725,116.1725
pay_027351_a1,WaitPolicy,WAIT,1999,0.4699,0.0,939.3301,939.3301
pay_027352_a1,WaitPolicy,WAIT,1999,0.4482,0.0,895.9518,895.9518
pay_027353_a2,WaitPolicy,WAIT,1999,0.3766,0.0,752.8234,752.8234
pay_027354_a3,WaitPolicy,WAIT,1999,0.3505,0.0,700.6495,700.6495
pay_027355_a4,WaitPolicy,WAIT,1999,0.1899,0.0,379.6101,379.6101
pay_027356_a1,WaitPolicy,WAIT,1999,0.3834,0.0,766.4166,766.4166
pay_027357_a1,WaitPolicy,WAIT,1999,0.5135,0.0,1026.4865,1026.4865
pay_027358_a1,WaitPolicy,WAIT,1999,0.5305,0.0,1060.4695,1060.4695
pay_027359_a1,WaitPolicy,WAIT,1999,0.3284,0.0,656.4716,656.4716
pay_027360_a2,WaitPolicy,WAIT,1999,0.2764,0.0,552.5236,552.5236
pay_027361_a3,WaitPolicy,WAIT,1999,0.1982,0.0,396.2018,396.2018
pay_027362_a1,WaitPolicy,WAIT,799,0.2692,0.0,215.0908,215.0908
pay_027363_a2,WaitPolicy,WAIT,799,0.2137,0.0,170.7463,170.7463
pay_027364_a1,WaitPolicy,WAIT,999,0.1301,0.0,129.9699,129.9699
pay_027365_a1,WaitPolicy,WAIT,999,0.0917,0.0,91.6083,91.6083
pay_027366_a1,WaitPolicy,WAIT,999,0.0935,0.0,93.4065,93.4065
pay_027367_a1,WaitPolicy,WAIT,999,0.0293,0.0,29.2707,29.2707
pay_027368_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027369_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027370_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027371_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027372_a3,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027373_a4,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027374_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027375_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027376_a3,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027377_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027378_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027379_a1,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027380_a2,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027381_a3,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027382_a4,WaitPolicy,WAIT,999,0.01,0.0,9.99,9.99
pay_027383_a1,WaitPolicy,WAIT,499,0.4431,0.0,221.1069,221.1069
pay_027384_a1,WaitPolicy,WAIT,499,0.2124,0.0,105.9876,105.9876
pay_027385_a1,WaitPolicy,WAIT,499,0.2906,0.0,145.0094,145.0094
pay_027386_a2,WaitPolicy,WAIT,499,0.2482,0.0,123.8518,123.8518
pay_027387_a1,WaitPolicy,WAIT,799,0.3814,0.0,304.7386,304.7386
pay_027388_a2,WaitPolicy,WAIT,799,0.3118,0.0,249.1282,249.1282
pay_027389_a3,WaitPolicy,WAIT,799,0.2376,0.0,189.8424,189.8424
pay_027390_a1,WaitPolicy,WAIT,799,0.3099,0.0,247.6101,247.6101
pay_027391_a1,WaitPolicy,WAIT,799,0.3668,0.0,293.0732,293.0732
pay_027392_a2,WaitPolicy,WAIT,799,0.2936,0.0,234.5864,234.5864
pay_027393_a1,WaitPolicy,WAIT,799,0.168,0.0,134.232,134.232
pay_027394_a1,WaitPolicy,WAIT,799,0.1623,0.0,129.6777,129.6777
pay_027395_a1,WaitPolicy,WAIT,1499,0.2818,0.0,422.4182,422.4182
pay_027396_a1,WaitPolicy,WAIT,1499,0.2213,0.0,331.7287,331.7287
pay_027397_a2,WaitPolicy,WAIT,1499,0.2015,0.0,302.0485,302.0485
pay_027398_a3,WaitPolicy,WAIT,1499,0.1576,0.0,236.2424,236.2424
pay_027399_a1,WaitPolicy,WAIT,1499,0.3044,0.0,456.2956,456.2956
pay_027400_a2,WaitPolicy,WAIT,1499,0.2495,0.0,374.0005,374.0005
pay_027401_a1,WaitPolicy,WAIT,499,0.1797,0.0,89.6703,89.6703
pay_027402_a2,WaitPolicy,WAIT,499,0.1327,0.0,66.2173,66.2173
pay_027403_a3,WaitPolicy,WAIT,499,0.0624,0.0,31.1376,31.1376
pay_027404_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027405_a1,WaitPolicy,WAIT,499,0.0221,0.0,11.0279,11.0279
pay_027406_a1,WaitPolicy,WAIT,499,0.1549,0.0,77.2951,77.2951
pay_027407_a2,WaitPolicy,WAIT,499,0.0648,0.0,32.3352,32.3352
pay_027408_a3,WaitPolicy,WAIT,499,0.0293,0.0,14.6207,14.6207
pay_027409_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027410_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027411_a1,WaitPolicy,WAIT,499,0.0984,0.0,49.1016,49.1016
pay_027412_a2,WaitPolicy,WAIT,499,0.0363,0.0,18.1137,18.1137
pay_027413_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027414_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027415_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027416_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027417_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027418_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027419_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027420_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027421_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027422_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027423_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027424_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027425_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027426_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027427_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027428_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027429_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027430_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027431_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027432_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027433_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027434_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027435_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027436_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027437_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027438_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027439_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027440_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027441_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027442_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027443_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027444_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027445_a3,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027446_a4,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027447_a1,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027448_a2,WaitPolicy,WAIT,499,0.01,0.0,4.99,4.99
pay_027449_a1,WaitPolicy,WAIT,799,0.5749,0.0,459.3451,459.3451
pay_027450_a2,WaitPolicy,WAIT,799,0.5131,0.0,409.9669,409.9669
pay_027451_a3,WaitPolicy,WAIT,799,0.4646,0.0,371.2154,371.2154
pay_027452_a1,WaitPolicy,WAIT,799,0.6811,0.0,544.1989,544.1989
pay_027453_a1,WaitPolicy,WAIT,799,0.4931,0.0,393.9869,393.9869
pay_027454_a1,WaitPolicy,WAIT,799,0.459,0.0,366.741,366.741
pay_027455_a2,WaitPolicy,WAIT,799,0.4198,0.0,335.4202,335.4202
pay_027456_a1,WaitPolicy,WAIT,799,0.4921,0.0,393.1879,393.1879
pay_027457_a2,WaitPolicy,WAIT,799,0.424,0.0,338.776,338.776
pay_027458_a1,WaitPolicy,WAIT,499,0.2379,0.0,118.7121,118.7121
pay_027459_a2,WaitPolicy,WAIT,499,0.2005,0.0,100.0495,100.0495
pay_027460_a3,WaitPolicy,WAIT,499,0.1556,0.0,77.6444,77.6444
pay_027461_a4,WaitPolicy,WAIT,499,0.0536,0.0,26.7464,26.7464
pay_027462_a1,WaitPolicy,WAIT,499,0.282,0.0,140.718,140.718
pay_027463_a2,WaitPolicy,WAIT,499,0.2147,0.0,107.1353,107.1353
pay_027464_a3,WaitPolicy,WAIT,499,0.1858,0.0,92.7142,92.7142
pay_027465_a1,WaitPolicy,WAIT,4999,0.3303,0.0,1651.1697,1651.1697
pay_027466_a1,WaitPolicy,WAIT,4999,0.4234,0.0,2116.5766,2116.5766
pay_027467_a1,WaitPolicy,WAIT,4999,0.5035,0.0,2516.9965,2516.9965
pay_027468_a2,WaitPolicy,WAIT,4999,0.4331,0.0,2165.0669,2165.0669
pay_027469_a1,WaitPolicy,WAIT,4999,0.3543,0.0,1771.1457,1771.1457
pay_027470_a2,WaitPolicy,WAIT,4999,0.2814,0.0,1406.7186,1406.7186
