customer_id,cv_fold
cust_002109,2
cust_002110,3
cust_002111,4
cust_002112,0
cust_002113,1
cust_002114,2
cust_002115,3
cust_002116,4
cust_002117,0
cust_002118,1
cust_002120,2
cust_002122,3
cust_002123,4
cust_002125,0
cust_002127,1
cust_002128,2
cust_002129,3
cust_002130,4
cust_002131,0
cust_002132,1
cust_002133,2
cust_002134,3
cust_002135,4
cust_002137,0
cust_002138,1
cust_002140,2
cust_002142,3
cust_002143,4
cust_002144,0
cust_002145,1
cust_002146,2
cust_002148,3
cust_002149,4
cust_002150,0
cust_002151,1
cust_002152,2
cust_002153,3
cust_002154,4
cust_002155,0
cust_002156,1
cust_002157,2
cust_002158,3
cust_002159,4
cust_002160,0
cust_002161,1
cust_002162,2
cust_002163,3
cust_002164,4
cust_002165,0
cust_002166,1
cust_002167,2
cust_002168,3
cust_002169,4
cust_002170,0
cust_002171,1
cust_002172,2
cust_002173,3
cust_002174,4
cust_002175,0
cust_002177,1
cust_002178,2
cust_002179,3
cust_002180,4
cust_002182,0
cust_002184,1
cust_002185,2
cust_002186,3
cust_002187,4
cust_002188,0
cust_002189,1
cust_002190,2
cust_002191,3
cust_002192,4
cust_002193,0
cust_002194,1
cust_002195,2
cust_002196,3
cust_002197,4
cust_002198,0
cust_002199,1
cust_002201,2
cust_002202,3
cust_002203,4
cust_002204,0
cust_002206,1
cust_002207,2
cust_002208,3
cust_002209,4
cust_002210,0
cust_002211,1
cust_002212,2
cust_002213,3
cust_002214,4
cust_002215,0
cust_002216,1
cust_002217,2
cust_002218,3
cust_002219,4
cust_002220,0
cust_002223,1
cust_002224,2
cust_002225,3
cust_002226,4
cust_002227,0
cust_002228,1
cust_002229,2
cust_002230,3
cust_002233,4
cust_002234,0
cust_002235,1
cust_002236,2
cust_002237,3
cust_002238,4
cust_002239,0
cust_002242,1
cust_002243,2
cust_002244,3
cust_002245,4
cust_002246,0
cust_002248,1
cust_002249,2
cust_002250,3
cust_002251,4
cust_002252,0
cust_002253,1
cust_002254,2
cust_002256,3
cust_002257,4
cust_002258,0
cust_002260,1
cust_002261,2
cust_002264,3
cust_002265,4
cust_002266,0
cust_002267,1
cust_002269,2
cust_002270,3
cust_002271,4
cust_002273,0
cust_002275,1
cust_002276,2
cust_002277,3
cust_002278,4
cust_002279,0
cust_002280,1
cust_002281,2
cust_002282,3
cust_002283,4
cust_002284,0
cust_002285,1
cust_002289,2
cust_002290,3
cust_002291,4
cust_002292,0
cust_002293,1
cust_002294,2
cust_002298,3
cust_002299,4
cust_002300,0
cust_002301,1
cust_002302,2
cust_002303,3
cust_002304,4
cust_002305,0
cust_002306,1
cust_002307,2
cust_002308,3
cust_002309,4
cust_002310,0
cust_002311,1
cust_002314,2
cust_002315,3
cust_002316,4
cust_002317,0
cust_002318,1
cust_002319,2
cust_002321,3
cust_002322,4
cust_002323,0
cust_002325,1
cust_002327,2
cust_002328,3
cust_002329,4
cust_002330,0
cust_002331,1
cust_002333,2
cust_002334,3
cust_002335,4
cust_002336,0
cust_002337,1
cust_002338,2
cust_002339,3
cust_002340,4
cust_002341,0
cust_002342,1
cust_002343,2
cust_002344,3
cust_002345,4
cust_002346,0
cust_002347,1
cust_002348,2
cust_002349,3
cust_002350,4
cust_002351,0
cust_002353,1
cust_002354,2
cust_002355,3
cust_002356,4
cust_002357,0
cust_002358,1
cust_002359,2
cust_002360,3
cust_002361,4
cust_002362,0
cust_002363,1
cust_002364,2
cust_002365,3
cust_002366,4
cust_002367,0
cust_002368,1
cust_002369,2
cust_002370,3
cust_002371,4
cust_002373,0
cust_002374,1
cust_002375,2
cust_002376,3
cust_002377,4
cust_002378,0
cust_002380,1
cust_002381,2
cust_002382,3
cust_002383,4
cust_002384,0
cust_002385,1
cust_002386,2
cust_002387,3
cust_002388,4
cust_002389,0
cust_002390,1
cust_002393,2
cust_002394,3
cust_002395,4
cust_002396,0
cust_002397,1
cust_002399,2
cust_002400,3
cust_002401,4
cust_002402,0
cust_002403,1
cust_002404,2
cust_002405,3
cust_002406,4
cust_002407,0
cust_002409,1
cust_002410,2
cust_002411,3
cust_002412,4
cust_002413,0
cust_002414,1
cust_002415,2
cust_002416,3
cust_002417,4
cust_002418,0
cust_002419,1
cust_002421,2
cust_002422,3
cust_002423,4
cust_002425,0
cust_002426,1
cust_002427,2
cust_002428,3
cust_002430,4
cust_002431,0
cust_002432,1
cust_002433,2
cust_002434,3
cust_002435,4
cust_002437,0
cust_002439,1
cust_002440,2
cust_002441,3
cust_002442,4
cust_002443,0
cust_002444,1
cust_002445,2
cust_002446,3
cust_002447,4
cust_002448,0
cust_002449,1
cust_002450,2
cust_002451,3
cust_002452,4
cust_002453,0
cust_002454,1
cust_002455,2
cust_002456,3
cust_002458,4
cust_002459,0
cust_002460,1
cust_002461,2
cust_002462,3
cust_002463,4
cust_002464,0
cust_002465,1
cust_002466,2
cust_002467,3
cust_002468,4
cust_002469,0
cust_002470,1
cust_002471,2
cust_002472,3
cust_002473,4
cust_002474,0
cust_002476,1
cust_002477,2
cust_002478,3
cust_002480,4
cust_002481,0
cust_002483,1
cust_002484,2
cust_002485,3
cust_002486,4
cust_002487,0
cust_002488,1
cust_002489,2
cust_002490,3
cust_002491,4
cust_002492,0
cust_002493,1
cust_002494,2
cust_002495,3
cust_002497,4
cust_002498,0
cust_002499,1
cust_002500,2
cust_002501,3
cust_002502,4
cust_002503,0
cust_002504,1
cust_002505,2
cust_002506,3
cust_002508,4
cust_002509,0
cust_002510,1
cust_002511,2
cust_002513,3
cust_002514,4
cust_002515,0
cust_002516,1
cust_002517,2
cust_002518,3
cust_002519,4
cust_002520,0
cust_002522,1
cust_002523,2
cust_002525,3
cust_002526,4
cust_002527,0
cust_002529,1
cust_002530,2
cust_002531,3
cust_002532,4
cust_002534,0
cust_002535,1
cust_002536,2
cust_002537,3
cust_002539,4
cust_002540,0
cust_002541,1
cust_002543,2
cust_002544,3
cust_002545,4
cust_002547,0
cust_002548,1
cust_002549,2
cust_002550,3
cust_002551,4
cust_002552,0
cust_002553,1
cust_002555,2
cust_002557,3
cust_002558,4
cust_002559,0
cust_002560,1
cust_002561,2
cust_002562,3
cust_002563,4
cust_002564,0
cust_002565,1
cust_002566,2
cust_002567,3
cust_002568,4
cust_002569,0
cust_002570,1
cust_002571,2
cust_002572,3
cust_002573,4
cust_002574,0
cust_002575,1
cust_002576,2
cust_002577,3
cust_002578,4
cust_002579,0
cust_002580,1
cust_002581,2
cust_002582,3
cust_002583,4
cust_002584,0
cust_002585,1
cust_002587,2
cust_002588,3
cust_002590,4
cust_002591,0
cust_002592,1
cust_002593,2
cust_002594,3
cust_002595,4
cust_002596,0
cust_002597,1
cust_002598,2
cust_002599,3
cust_002600,4
cust_002601,0
cust_002602,1
cust_002603,2
cust_002605,3
cust_002606,4
cust_002607,0
cust_002608,1
cust_002609,2
cust_002610,3
cust_002611,4
cust_002614,0
cust_002615,1
cust_002616,2
cust_002618,3
cust_002619,4
cust_002620,0
cust_002621,1
cust_002622,2
cust_002623,3
cust_002624,4
cust_002625,0
cust_002626,1
cust_002627,2
cust_002628,3
cust_002629,4
cust_002630,0
cust_002631,1
cust_002633,2
cust_002635,3
cust_002636,4
cust_002637,0
cust_002638,1
cust_002639,2
cust_002640,3
cust_002641,4
cust_002642,0
cust_002643,1
cust_002644,2
cust_002645,3
cust_002646,4
cust_002647,0
cust_002648,1
cust_002649,2
cust_002650,3
cust_002651,4
cust_002652,0
cust_002653,1
cust_002655,2
cust_002656,3
cust_002657,4
cust_002658,0
cust_002660,1
cust_002661,2
cust_002662,3
cust_002664,4
cust_002665,0
cust_002666,1
cust_002667,2
cust_002668,3
cust_002669,4
cust_002670,0
cust_002671,1
cust_002672,2
cust_002675,3
cust_002677,4
cust_002678,0
cust_002680,1
cust_002681,2
cust_002683,3
cust_002684,4
cust_002686,0
cust_002688,1
cust_002689,2
cust_002690,3
cust_002691,4
cust_002692,0
cust_002693,1
cust_002694,2
cust_002695,3
cust_002696,4
cust_002697,0
cust_002698,1
cust_002699,2
cust_002700,3
cust_002701,4
cust_002702,0
cust_002703,1
cust_002704,2
cust_002705,3
cust_002706,4
cust_002707,0
cust_002708,1
cust_002709,2
cust_002710,3
cust_002712,4
cust_002714,0
cust_002715,1
cust_002717,2
cust_002718,3
cust_002719,4
cust_002720,0
cust_002721,1
cust_002722,2
cust_002723,3
cust_002724,4
cust_002725,0
cust_002726,1
cust_002727,2
cust_002728,3
cust_002729,4
cust_002730,0
cust_002731,1
cust_002732,2
cust_002735,3
cust_002736,4
cust_002737,0
cust_002739,1
cust_002740,2
cust_002741,3
cust_002743,4
cust_002744,0
cust_002746,1
cust_002747,2
cust_002748,3
cust_002749,4
cust_002750,0
cust_002751,1
cust_002752,2
cust_002753,3
cust_002754,4
cust_002756,0
cust_002758,1
cust_002759,2
cust_002760,3
cust_002763,4
cust_002764,0
cust_002766,1
cust_002768,2
cust_002769,3
cust_002770,4
cust_002771,0
cust_002774,1
cust_002775,2
cust_002776,3
cust_002777,4
cust_002778,0
cust_002779,1
cust_002780,2
cust_002781,3
cust_002782,4
cust_002783,0
cust_002784,1
cust_002785,2
cust_002786,3
cust_002787,4
cust_002788,0
cust_002790,1
cust_002791,2
cust_002794,3
cust_002795,4
cust_002796,0
cust_002797,1
cust_002798,2
cust_002799,3
cust_002800,4
cust_002801,0
cust_002802,1
cust_002803,2
cust_002804,3
cust_002805,4
cust_002806,0
cust_002807,1
cust_002808,2
cust_002809,3
cust_002812,4
cust_002813,0
cust_002814,1
cust_002815,2
cust_002816,3
cust_002817,4
cust_002818,0
cust_002819,1
cust_002821,2
cust_002822,3
cust_002823,4
cust_002824,0
cust_002826,1
cust_002827,2
cust_002828,3
cust_002829,4
cust_002830,0
cust_002833,1
cust_002834,2
cust_002835,3
cust_002836,4
cust_002837,0
cust_002838,1
cust_002839,2
cust_002840,3
cust_002841,4
cust_002842,0
cust_002843,1
cust_002844,2
cust_002846,3
cust_002847,4
cust_002848,0
cust_002849,1
cust_002850,2
cust_002851,3
cust_002852,4
cust_002853,0
cust_002854,1
cust_002855,2
cust_002856,3
cust_002857,4
cust_002858,0
cust_002859,1
cust_002860,2
cust_002861,3
cust_002863,4
cust_002865,0
cust_002866,1
cust_002867,2
cust_002869,3
cust_002870,4
cust_002871,0
cust_002872,1
cust_002876,2
cust_002877,3
cust_002878,4
cust_002879,0
cust_002881,1
cust_002882,2
cust_002884,3
cust_002885,4
cust_002886,0
cust_002887,1
cust_002888,2
cust_002889,3
cust_002890,4
cust_002891,0
cust_002892,1
cust_002893,2
cust_002894,3
cust_002895,4
cust_002896,0
cust_002897,1
cust_002898,2
cust_002899,3
cust_002900,4
cust_002901,0
cust_002903,1
cust_002904,2
cust_002905,3
cust_002906,4
cust_002907,0
cust_002908,1
cust_002909,2
cust_002910,3
cust_002912,4
cust_002913,0
cust_002914,1
cust_002915,2
cust_002916,3
cust_002917,4
cust_002918,0
cust_002920,1
cust_002921,2
cust_002922,3
cust_002924,4
cust_002925,0
cust_002927,1
cust_002928,2
cust_002929,3
cust_002930,4
cust_002931,0
cust_002932,1
cust_002933,2
cust_002935,3
cust_002937,4
cust_002938,0
cust_002939,1
cust_002940,2
cust_002941,3
cust_002943,4
cust_002944,0
cust_002945,1
cust_002946,2
cust_002947,3
cust_002948,4
cust_002949,0
cust_002950,1
cust_002951,2
cust_002952,3
cust_002955,4
cust_002957,0
cust_002958,1
cust_002959,2
cust_002960,3
cust_002962,4
cust_002963,0
cust_002964,1
cust_002965,2
cust_002966,3
cust_002967,4
cust_002969,0
cust_002971,1
cust_002973,2
cust_002974,3
cust_002975,4
cust_002977,0
cust_002978,1
cust_002979,2
cust_002980,3
cust_002982,4
cust_002983,0
cust_002984,1
cust_002985,2
cust_002986,3
cust_002987,4
cust_002988,0
cust_002989,1
cust_002990,2
cust_002991,3
cust_002992,4
cust_002993,0
cust_002994,1
cust_002995,2
cust_002996,3
cust_002997,4
cust_002999,0
cust_003000,1
