customer_id,cv_fold
cust_002091,2
cust_002092,3
cust_002093,4
cust_002094,0
cust_002095,1
cust_002096,2
cust_002097,3
cust_002098,4
cust_002099,0
cust_002100,1
cust_002101,2
cust_002103,3
cust_002104,4
cust_002106,0
cust_002107,1
cust_002108,2
cust_002109,3
cust_002110,4
cust_002112,0
cust_002113,1
cust_002114,2
cust_002115,3
cust_002116,4
cust_002118,0
cust_002119,1
cust_002120,2
cust_002121,3
cust_002123,4
cust_002124,0
cust_002125,1
cust_002126,2
cust_002127,3
cust_002128,4
cust_002129,0
cust_002130,1
cust_002131,2
cust_002132,3
cust_002133,4
cust_002134,0
cust_002135,1
cust_002136,2
cust_002137,3
cust_002138,4
cust_002139,0
cust_002140,1
cust_002141,2
cust_002142,3
cust_002143,4
cust_002145,0
cust_002148,1
cust_002149,2
cust_002150,3
cust_002151,4
cust_002152,0
cust_002153,1
cust_002154,2
cust_002156,3
cust_002157,4
cust_002159,0
cust_002160,1
cust_002161,2
cust_002162,3
cust_002163,4
cust_002164,0
cust_002165,1
cust_002166,2
cust_002167,3
cust_002168,4
cust_002169,0
cust_002170,1
cust_002171,2
cust_002172,3
cust_002173,4
cust_002175,0
cust_002176,1
cust_002177,2
cust_002178,3
cust_002179,4
cust_002180,0
cust_002181,1
cust_002183,2
cust_002187,3
cust_002188,4
cust_002189,0
cust_002191,1
cust_002192,2
cust_002193,3
cust_002195,4
cust_002197,0
cust_002198,1
cust_002200,2
cust_002201,3
cust_002202,4
cust_002203,0
cust_002204,1
cust_002205,2
cust_002206,3
cust_002207,4
cust_002208,0
cust_002209,1
cust_002210,2
cust_002211,3
cust_002212,4
cust_002214,0
cust_002215,1
cust_002216,2
cust_002217,3
cust_002218,4
cust_002220,0
cust_002221,1
cust_002222,2
cust_002223,3
cust_002224,4
cust_002226,0
cust_002227,1
cust_002228,2
cust_002229,3
cust_002231,4
cust_002232,0
cust_002234,1
cust_002235,2
cust_002236,3
cust_002237,4
cust_002238,0
cust_002239,1
cust_002240,2
cust_002241,3
cust_002243,4
cust_002244,0
cust_002245,1
cust_002246,2
cust_002247,3
cust_002248,4
cust_002249,0
cust_002250,1
cust_002251,2
cust_002252,3
cust_002253,4
cust_002255,0
cust_002256,1
cust_002257,2
cust_002258,3
cust_002259,4
cust_002261,0
cust_002262,1
cust_002263,2
cust_002264,3
cust_002266,4
cust_002267,0
cust_002268,1
cust_002269,2
cust_002270,3
cust_002272,4
cust_002275,0
cust_002276,1
cust_002277,2
cust_002278,3
cust_002279,4
cust_002280,0
cust_002281,1
cust_002282,2
cust_002283,3
cust_002284,4
cust_002285,0
cust_002286,1
cust_002287,2
cust_002288,3
cust_002289,4
cust_002290,0
cust_002291,1
cust_002292,2
cust_002293,3
cust_002295,4
cust_002297,0
cust_002298,1
cust_002299,2
cust_002300,3
cust_002301,4
cust_002302,0
cust_002303,1
cust_002304,2
cust_002305,3
cust_002306,4
cust_002307,0
cust_002309,1
cust_002310,2
cust_002311,3
cust_002312,4
cust_002313,0
cust_002314,1
cust_002315,2
cust_002316,3
cust_002317,4
cust_002318,0
cust_002319,1
cust_002321,2
cust_002322,3
cust_002323,4
cust_002325,0
cust_002326,1
cust_002328,2
cust_002329,3
cust_002330,4
cust_002331,0
cust_002332,1
cust_002333,2
cust_002334,3
cust_002335,4
cust_002337,0
cust_002339,1
cust_002340,2
cust_002342,3
cust_002343,4
cust_002344,0
cust_002345,1
cust_002346,2
cust_002347,3
cust_002349,4
cust_002351,0
cust_002352,1
cust_002353,2
cust_002354,3
cust_002356,4
cust_002357,0
cust_002358,1
cust_002359,2
cust_002360,3
cust_002361,4
cust_002362,0
cust_002363,1
cust_002365,2
cust_002366,3
cust_002367,4
cust_002368,0
cust_002369,1
cust_002370,2
cust_002372,3
cust_002373,4
cust_002374,0
cust_002375,1
cust_002376,2
cust_002378,3
cust_002379,4
cust_002380,0
cust_002381,1
cust_002384,2
cust_002385,3
cust_002386,4
cust_002387,0
cust_002388,1
cust_002390,2
cust_002391,3
cust_002392,4
cust_002393,0
cust_002394,1
cust_002395,2
cust_002396,3
cust_002398,4
cust_002399,0
cust_002400,1
cust_002401,2
cust_002402,3
cust_002403,4
cust_002404,0
cust_002405,1
cust_002406,2
cust_002407,3
cust_002408,4
cust_002409,0
cust_002410,1
cust_002411,2
cust_002413,3
cust_002414,4
cust_002415,0
cust_002418,1
cust_002419,2
cust_002420,3
cust_002422,4
cust_002423,0
cust_002424,1
cust_002425,2
cust_002426,3
cust_002427,4
cust_002428,0
cust_002429,1
cust_002430,2
cust_002432,3
cust_002433,4
cust_002434,0
cust_002435,1
cust_002436,2
cust_002437,3
cust_002438,4
cust_002439,0
cust_002440,1
cust_002442,2
cust_002443,3
cust_002444,4
cust_002445,0
cust_002446,1
cust_002448,2
cust_002449,3
cust_002450,4
cust_002452,0
cust_002454,1
cust_002455,2
cust_002457,3
cust_002458,4
cust_002459,0
cust_002461,1
cust_002462,2
cust_002463,3
cust_002464,4
cust_002466,0
cust_002467,1
cust_002468,2
cust_002470,3
cust_002472,4
cust_002473,0
cust_002474,1
cust_002475,2
cust_002476,3
cust_002477,4
cust_002478,0
cust_002479,1
cust_002481,2
cust_002482,3
cust_002483,4
cust_002484,0
cust_002486,1
cust_002487,2
cust_002489,3
cust_002490,4
cust_002491,0
cust_002492,1
cust_002495,2
cust_002497,3
cust_002498,4
cust_002499,0
cust_002500,1
cust_002501,2
cust_002503,3
cust_002504,4
cust_002505,0
cust_002507,1
cust_002508,2
cust_002511,3
cust_002513,4
cust_002514,0
cust_002515,1
cust_002516,2
cust_002517,3
cust_002518,4
cust_002519,0
cust_002520,1
cust_002521,2
cust_002522,3
cust_002523,4
cust_002524,0
cust_002525,1
cust_002526,2
cust_002527,3
cust_002528,4
cust_002529,0
cust_002530,1
cust_002531,2
cust_002532,3
cust_002533,4
cust_002534,0
cust_002536,1
cust_002537,2
cust_002538,3
cust_002539,4
cust_002540,0
cust_002541,1
cust_002542,2
cust_002543,3
cust_002546,4
cust_002547,0
cust_002548,1
cust_002549,2
cust_002550,3
cust_002551,4
cust_002552,0
cust_002553,1
cust_002554,2
cust_002555,3
cust_002556,4
cust_002557,0
cust_002558,1
cust_002561,2
cust_002563,3
cust_002564,4
cust_002565,0
cust_002566,1
cust_002568,2
cust_002569,3
cust_002570,4
cust_002571,0
cust_002573,1
cust_002574,2
cust_002575,3
cust_002576,4
cust_002577,0
cust_002578,1
cust_002579,2
cust_002580,3
cust_002581,4
cust_002582,0
cust_002583,1
cust_002584,2
cust_002586,3
cust_002588,4
cust_002589,0
cust_002590,1
cust_002591,2
cust_002592,3
cust_002593,4
cust_002594,0
cust_002595,1
cust_002596,2
cust_002597,3
cust_002598,4
cust_002599,0
cust_002600,1
cust_002601,2
cust_002602,3
cust_002603,4
cust_002604,0
cust_002605,1
cust_002606,2
cust_002607,3
cust_002608,4
cust_002609,0
cust_002610,1
cust_002611,2
cust_002612,3
cust_002613,4
cust_002614,0
cust_002617,1
cust_002618,2
cust_002619,3
cust_002622,4
cust_002624,0
cust_002625,1
cust_002626,2
cust_002627,3
cust_002628,4
cust_002629,0
cust_002632,1
cust_002633,2
cust_002634,3
cust_002635,4
cust_002636,0
cust_002637,1
cust_002638,2
cust_002641,3
cust_002642,4
cust_002644,0
cust_002645,1
cust_002646,2
cust_002647,3
cust_002648,4
cust_002649,0
cust_002650,1
cust_002651,2
cust_002652,3
cust_002653,4
cust_002654,0
cust_002655,1
cust_002656,2
cust_002657,3
cust_002658,4
cust_002659,0
cust_002660,1
cust_002661,2
cust_002662,3
cust_002663,4
cust_002664,0
cust_002665,1
cust_002666,2
cust_002667,3
cust_002668,4
cust_002669,0
cust_002670,1
cust_002671,2
cust_002672,3
cust_002673,4
cust_002674,0
cust_002677,1
cust_002678,2
cust_002679,3
cust_002684,4
cust_002685,0
cust_002686,1
cust_002687,2
cust_002688,3
cust_002689,4
cust_002690,0
cust_002691,1
cust_002692,2
cust_002693,3
cust_002694,4
cust_002695,0
cust_002698,1
cust_002699,2
cust_002700,3
cust_002701,4
cust_002702,0
cust_002703,1
cust_002704,2
cust_002705,3
cust_002707,4
cust_002708,0
cust_002709,1
cust_002711,2
cust_002712,3
cust_002713,4
cust_002714,0
cust_002716,1
cust_002717,2
cust_002718,3
cust_002719,4
cust_002720,0
cust_002721,1
cust_002722,2
cust_002723,3
cust_002724,4
cust_002725,0
cust_002726,1
cust_002727,2
cust_002728,3
cust_002731,4
cust_002732,0
cust_002733,1
cust_002734,2
cust_002735,3
cust_002736,4
cust_002738,0
cust_002739,1
cust_002740,2
cust_002741,3
cust_002742,4
cust_002744,0
cust_002745,1
cust_002746,2
cust_002747,3
cust_002749,4
cust_002750,0
cust_002751,1
cust_002752,2
cust_002753,3
cust_002754,4
cust_002755,0
cust_002756,1
cust_002757,2
cust_002758,3
cust_002759,4
cust_002760,0
cust_002761,1
cust_002763,2
cust_002764,3
cust_002765,4
cust_002768,0
cust_002769,1
cust_002770,2
cust_002772,3
cust_002773,4
cust_002774,0
cust_002776,1
cust_002777,2
cust_002778,3
cust_002780,4
cust_002781,0
cust_002782,1
cust_002783,2
cust_002784,3
cust_002788,4
cust_002789,0
cust_002790,1
cust_002791,2
cust_002792,3
cust_002793,4
cust_002794,0
cust_002795,1
cust_002796,2
cust_002797,3
cust_002801,4
cust_002802,0
cust_002804,1
cust_002806,2
cust_002807,3
cust_002809,4
cust_002810,0
cust_002811,1
cust_002814,2
cust_002816,3
cust_002817,4
cust_002818,0
cust_002820,1
cust_002821,2
cust_002823,3
cust_002824,4
cust_002825,0
cust_002826,1
cust_002827,2
cust_002829,3
cust_002830,4
cust_002831,0
cust_002832,1
cust_002833,2
cust_002834,3
cust_002835,4
cust_002837,0
cust_002838,1
cust_002840,2
cust_002841,3
cust_002842,4
cust_002843,0
cust_002844,1
cust_002845,2
cust_002846,3
cust_002847,4
cust_002848,0
cust_002849,1
cust_002851,2
cust_002852,3
cust_002853,4
cust_002855,0
cust_002856,1
cust_002857,2
cust_002858,3
cust_002859,4
cust_002860,0
cust_002861,1
cust_002863,2
cust_002864,3
cust_002865,4
cust_002866,0
cust_002867,1
cust_002868,2
cust_002869,3
cust_002870,4
cust_002871,0
cust_002872,1
cust_002873,2
cust_002874,3
cust_002875,4
cust_002876,0
cust_002877,1
cust_002878,2
cust_002879,3
cust_002880,4
cust_002881,0
cust_002883,1
cust_002884,2
cust_002885,3
cust_002888,4
cust_002890,0
cust_002891,1
cust_002892,2
cust_002893,3
cust_002894,4
cust_002895,0
cust_002896,1
cust_002897,2
cust_002898,3
cust_002900,4
cust_002901,0
cust_002902,1
cust_002903,2
cust_002904,3
cust_002905,4
cust_002907,0
cust_002908,1
cust_002909,2
cust_002910,3
cust_002911,4
cust_002913,0
cust_002914,1
cust_002915,2
cust_002916,3
cust_002917,4
cust_002918,0
cust_002921,1
cust_002922,2
cust_002923,3
cust_002924,4
cust_002925,0
cust_002928,1
cust_002930,2
cust_002931,3
cust_002932,4
cust_002933,0
cust_002934,1
cust_002935,2
cust_002936,3
cust_002937,4
cust_002938,0
cust_002939,1
cust_002941,2
cust_002942,3
cust_002943,4
cust_002944,0
cust_002945,1
cust_002946,2
cust_002947,3
cust_002948,4
cust_002949,0
cust_002950,1
cust_002951,2
cust_002952,3
cust_002953,4
cust_002954,0
cust_002955,1
cust_002956,2
cust_002957,3
cust_002958,4
cust_002959,0
cust_002960,1
cust_002962,2
cust_002963,3
cust_002964,4
cust_002965,0
cust_002966,1
cust_002967,2
cust_002968,3
cust_002969,4
cust_002970,0
cust_002971,1
cust_002972,2
cust_002973,3
cust_002974,4
cust_002975,0
cust_002976,1
cust_002977,2
cust_002978,3
cust_002980,4
cust_002981,0
cust_002982,1
cust_002983,2
cust_002984,3
cust_002985,4
cust_002986,0
cust_002988,1
cust_002989,2
cust_002990,3
cust_002991,4
cust_002992,0
cust_002993,1
cust_002994,2
cust_002996,3
cust_002997,4
cust_002998,0
cust_003000,1
